Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
virtrue,,"Virtrue provides verified personal information used in human resources, background checks, identity verification and other situations.","Analytics, Credit, Fraud Detection, Identity Management, Reputation, Security",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
bizzy,,Personalized Local Recommendations,"Android, iOS, Local, Location Based Services, Mobile",4.4,9,57.9,0.166277394,0,0,,11.6,1,15,1.5,4,2.7,8.3,8.8,5,0
momtrusted,,Mom Trusted allows users to find local childcare and early learning services through detailed provider information and local parent reviews.,"Child Care, Internet, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
surfair,,Surf Air is a membership airline that offers first-class travel on executive aircraft.,"Air Transportation, Transportation, Travel",10,10,179.7,0.182418976,0,0,,5,11,32.8,40.8,3,3.5,3.8,4.4,30.4,45
greenhousesoftware,greenhouse,Greenhouse is a talent acquisition suite software provider that helps companies become great at hiring.,"B2B, Enterprise Software, Recruiting, SaaS, Software",13.9,9,220,0.228140083,0,0,,5,9,16.3,45,4,13.5,2,45.2,80,0
barkbox,,Barkbox is a subscription-based e-commerce and content company for dog lovers.,"Consumer, Content, E-Commerce, Pet, Subscription Service",3,9,252.3,0.317504327,0,0,,50,1,2,106.1,5.1,2,80,3,3.1,0
appycouple,,Appy Couple enables users to create and publish personal mobile wedding apps and websites to share details and photos.,"Events, Mobile Apps, Wedding",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
hint,drinkhint,Hint Inc produces natural flavored unsweetened essence water for consumers to break their addiction to sugar.,"Food and Beverage, Health Care, Water",90,10,9998.5,0.326601738,0,0,,70.2,1.5,400,350,350,5000,20,6.8,2000,1800
wanderable,,Wanderable is an online platform that enables couples to fund and arrange honeymoon trips.,"Leisure, Tourism, Travel, Wedding",1,8,83.5,0.316906307,0,0,,2.4,2,1,5.2,17.3,1,41.1,13.5,0,0
singletouchsystems,,Single Touch_Systems is an innovative mobile solutions provider enabling businesses to connect with customers through connected devices.,"Advertising, Business Intelligence, Information Technology, Innovation Management, Marketing, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
adhoclabs2,,"Burner is a mobile application and service that enables users to obtain temporary, disposable numbers for voice and SMS communication.","Contact Management, iOS, Mobile, Telecommunications",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
airpr,,AirPR is the data science company for communications and PR.,"Analytics, Content Marketing, Information Technology, Public Relations",5,10,1238.2,0.390230662,0,0,,6,89.6,50,11.2,212.5,730.4,15.3,90,22.2,11
moviepilot,,"Creators Media is the first fan-centric media company, empowering users to create content around the fandoms they are passionate about.","Content, Film, Internet, Publishing, Social",1,10,90.7,0.176030117,0,0,,5.8,8.1,6,1,10,6,1,22.6,4.9,25.3
doortodoororganics,,"Since 1997, Door to Door Organics has been all about empowering people to eat Good Food.","E-Commerce, Food and Beverage, Fruit, Grocery, Lifestyle, Natural Resources, Organic Food",41.1,9,653,0.392111564,0,0,,30,100.2,23.6,385.8,80,4.9,3.5,20,5,0
bufferbox,,"BufferBox is a startup_that develops an automated, self-serve kiosk to eliminate failed parcel deliveries.","E-Commerce, Internet, Marketplace, Shopping, Transportation",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
bigframe,bigfra,Big Frame is a multi-channel network representing YouTube's channels and connecting advertisers with targeted audiences.,"Advertising, Video, Video Streaming",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
bounceexchange,,BounceX enables clients to transform their web traffic by serving content tailored to different visitor segments.,"Analytics, Enterprise Software, Marketing, SaaS",5,10,362.3,0.292752646,0,0,,35,6.4,2,17.8,6.6,8.8,18,180,35.2,52.5
trapit,,,,1,9,4579.6,0.965640134,0,0,,43,4,5,2.6,9,11,1,4,4500,0
seismicgames,,"Seismic Games is a studio that develops games for Facebook, iOS and Android devices.","Augmented Reality, Mobile, Video Games, Virtual Reality",5,7,21.9,0.221534163,0,0,,7,5,1.8,1,1,5.1,1,0,0,0
startupsea,,Startup Sea aims to sift through and find the ventures with the best ideas and most potential.,"Blogging Platforms, Mobile, Web Browsers",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
gyft,,"gyft is a mobile gift card app that allows customers to buy, store, send and redeem gift cards conveniently from their mobile device.","Gift Card, Internet, Mobile, Mobile Payments",25,8,6648.4,0.927335333,0,0,,27.3,6.6,40,4.5,164.1,3.2,2.7,6400,0,0
myapps,,My-Apps is a mobile application constructor that enables users to create their own mobile applications for iPhone and Android devices.,"Apps, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
commercesciences,,Commerce Sciences offers website personalization platform for online marketers to convert more customers.,"Advertising, E-Commerce, Personalization",5,9,275.4,0.332512187,0,0,,19.9,38,150,7,12.5,4.7,10.5,17.8,15,0
customerio,,Customer.io enables users to send newsletters to selected segments of customers using their website data.,"Digital Media, Product Search, SaaS",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
citygro,,Simple Loyalty Marketing Software.,"CRM, Marketing Automation, SaaS",1.7,10,123.4,0.36483061,0,0,,4,2,9.7,5.5,2,5,1.7,20,70.5,3
petlist,,"MyDogBowl.com is your online pet food store, order now to get your food at your doorstep! Follow Facebook page to win prizes - www.facebook.","Delivery Service, Facebook, Food and Beverage, Pet",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
betterdoctor,,"BetterDoctor, a technology company, delivers provider directory data and has a database that can be accessed through a responsive API.","Apps, Database, Developer APIs, Health Care, Internet, Medical, Mobile, SaaS, Search Engine",4,10,1221.9,0.453883839,0,0,,24.9,113.5,1,1,5,55.8,781.8,222.9,8,8
careviewcommunications,care-view,,,6.2,10,273,0.196244952,0,0,,43.9,100,9.5,17.5,10,12,6.5,19.8,36.3,17.5
phishme,,Cofense is a provider of phishing threat management for organizations concerned about human susceptibility.,"Cyber Security, Enterprise Software, Security",69,10,263.7,0.175678974,0,0,,9,15,6.2,68.5,13.4,1,14,30.5,42,64.1
mosaicstoragesystems,,Sold to OnOne Software in October 2014 - Mosaic provides automated online photo backup for Adobe Lightroom users.,"Cloud Computing, iOS, Photo Editing, Photography, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
wittlebee,,"Wittlebee is a kids' clothing company offering custom packages based on a child__ age, color preferences, and geographic location.","E-Commerce, Fashion, Parenting",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
gagasportsentertainment,gaga-inc,FanCompass offers a social CRM platform that enables athletic programs to engage fans for data collection and monetization.,"Internet, Social CRM, Sports",15.5,9,174.7,0.186480119,0,0,,44.6,2.3,1,1,40,31.3,25,20,9.5,0
gridium,,"Buildings use Gridium's best-in-class software to lower energy costs, streamline maintenance, coordinate vendors, and delight occupants.","Analytics, Big Data, Database, Energy, Enterprise Software, Information Technology",4.2,10,395.9,0.711710223,0,0,,5.4,4.6,332.7,1.4,5.7,5,5,26,5.3,4.8
thelevoleague,,Levo is the largest and fastest-growing professional network for millennials.,"Career Planning, Communities, Internet, Professional Networking, Publishing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
zyomyx,,"Zyomyx develops and commercializes diagnostic platforms, including a point-of-care test for HIV/AIDS.","Biotechnology, Health Diagnostics, Pharmaceutical",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
reqwip,,"reQwip is the hyperlocal marketplace that enables individuals and shops to buy and sell cycling, triathlon, and outdoor adventure gear.","E-Commerce, Mobile, Sporting Goods, Sports",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
12society,,12Society is a commerce platform that allows brands to distribute physical products via celebrity curation and viral social media marketing.,"E-Commerce, Social Media Marketing, Subscription Service",1,6,11965.4,0.64372513,0,0,,750,1,3,11.4,1800,9400,0,0,0,0
telesigncorporation,,TeleSign is the leading provider of single-platform global communications and trusted identity data solutions. ,"Identity Management, Messaging, Mobile, PaaS, Security",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
sonicnotify,,Signal360 is a provider of proximity based moments powered by the latest technology across platforms.,"Advertising, Audio, Broadcasting, Content, Events, Local, SaaS, Software",37.1,10,494404.4,0.150870754,0,0,,79600,40100,58500,40500,38800,4.4,26400,87200,118500,4800
khanacademy,,"Khan Academy provides a free world class education for anyone, anywhere.","E-Learning, Education, Internet",25.1,10,1037.6,0.375337577,0,0,,180,1.4,140,67.5,28,11.7,3,588.5,16.5,1
sunglass,,"Sunglass enables designers to share and collaborate around 3D content in building tomorrow__ products, buildings and cities.","3D Technology, Architecture, Product Design, Software",1,3,122.6,0.456574385,0,0,,6,54.5,62.1,0,0,0,0,0,0,0
centup,,Reward your favorite creators and make t,"Blogging Platforms, Crowdsourcing, File Sharing, News, Publishing",1,5,10.5,0.215419501,0,0,,2,2.5,2.5,2.5,1,0,0,0,0,0
buildzoom,,Buildzoom is enabling people to live and work in beautiful spaces by transforming construction into a delightful experience.,"Big Data, Construction, Home Improvement, Home Renovation, Home Services, Marketplace, Smart Building, Smart Home",8.2,9,882.3,0.366987144,0,0,,3.1,10,12.2,13.4,1,107.2,427,6.1,302.3,0
stylehaul,,"A global marketing services and media company that connects brands to social creators through content programs, events and media solutions.","Beauty, Brand Marketing, Content Marketing, Digital Marketing, Fashion, Marketing, Social Media Advertising, Social Media Marketing, Video",6.5,10,122.3,0.401437025,0,0,,3,5,1,3.6,1,7.9,75,4.8,14,7
edoome,,Edoome offers an online community enabling teachers and students to communicate and collaborate.,"Communities, E-Learning, Education",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
sverve,,Sverve is a social media influencer marketing platform.,"Advertising, Advertising Platforms, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cosmiccart,,Cosmic is the leading commerce gateway providing retailers with the ability to sell anywhere.,"Digital Media, E-Commerce, Mobile, SaaS",1.6,9,321.3,0.317943784,0,0,,1.6,1.7,3,52.2,2.5,6.3,10,131.2,112.8,0
readysolar,readysolarandled,Ready Solar is a cleantech company providing solar energy systems.,"CleanTech, Energy, Solar",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cask,,Cask provides the first unified integration platform for Hadoop and Apache Spark.,"Analytics, Big Data, Developer APIs, Open Source",17.2,9,356.8,0.1993277,0,0,,21,12.6,10.9,70,4,45,6,102,85.3,0
autobike,evolvethebike,AutoBike designs and builds electronically controlled automatic shifting systems for bicycles.,"Automotive, Consumer Goods, Electronics, Hardware",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
beyondtrust,,"BeyondTrust provides ISMS, vulnerability management, and assessment and data security solutions.","Cloud Computing, Security, Software",108.1,10,354036.8,0.623473882,0,0,,30.5,74.5,314.6,50.1,15,87200,278.9,229.1,244.1,265600
referralbonus,,ReferralBonus automates the candidate matching process for users from their social network connections and incents them to refer friends.,"Employment, Human Resources, Recruiting",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
launchgram,,LaunchGram is a web platform enabling_users to follow and get updates on products and initiatives that have yet to be released or completed.,"Digital Media, News, Web Apps",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
brit,,"Brit + Co is a media company that inspires, educates and entertains real women with a creative spirit.","Digital Media, E-Commerce, Events, Internet, Retail",5,10,71419.3,0.993870723,0,0,,20,76,20,77,12,4.9,1,71200,4,4.4
recoengine,,We recommend technology to consumers on a level that they can identify with. We aim to make technology buying anxiety a thing of the past.,"E-Commerce, Information Technology, Service Industry",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
selfspark,,The global lifehacking events series,"Quantified Self, Wellness",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
goodsie,,Goodsie provides modern e-commerce software for create online stores for small and medium size retailers without the need for coding.,"E-Commerce, Online Portals, Retail",1,10,666.2,0.61365437,0,0,,3,3.6,5,6,11,2.4,86.2,19,16.1,513.9
uberlabs,gazemetrix,Gazemetrix offers brands insight into when and where their brand was photographed across social media in real time.,"Advertising, Analytics, Machine Learning, Social Media",1,9,35.5,0.151485816,0,0,,3,2,3.9,1.7,1,5.5,7,8.4,3,0
cambriangenomics,,"Cambrian Genomics is a biotechnology company which uses a novel, laser based technique to synthesize DNA.","Biotechnology, Genetics, Pharmaceutical",1,8,144.4,0.576200305,0,0,,2,12,3,3,8,3,108.4,5,0,0
apisphere,,"Apisphere, a geo-enabled mobility platform, enables organizations to mobilize business processes with continuous location capabilities.","Ad Network, Advertising, Information Technology, Location Based Services, Mobile Apps",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
bitium,,"Bitium is a SaaS-based software operating system providing app management, single sign-on and analytics for cloud-based apps.","Cloud Computing, Cyber Security, Identity Management, SaaS, Security, Software",10,10,41005.7,0.584417959,0,0,,33.5,74.5,66.3,11,220.4,30900,2200,1100,4000,2400
xlhybrids,,"XL Hybrids develops hybrid electric conversion technology for Class 1 through 3 commercial vans and trucks, improving the fuel economy.","Automotive, Clean Energy, CleanTech, Electronics, Fuel, Information Technology, Software",13.2,10,234.9,0.426741559,0,0,,7.5,150,10,21.6,9,2,10,5.5,6.3,13
kuratur,,"Kuratur provides a content marketer for freelancers, allowing them to assemble a page of of targeted relevant content onto their website.","Blogging Platforms, Publishing, SEO",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
curioushat,,Curious Hat develops and distributes educational mobile applications for children on iOS platforms.,"Apps, Education, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
medallia,,Medallia provides software-as-a-service customer experience management.,"Customer Service, Enterprise Software, Loyalty Programs, SaaS, Text Analytics",283.8,10,1107.9,0.286795851,0,0,,64.1,10.8,52,538.9,59.8,1.3,50,200,69,62
soshowise,,Soshowise was a marketplace to get face-to-face advice on various subjects.,"Finance, Financial Services, Marketplace",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
accellion,,Accellion is a privately held software company.,"Cloud Security, Collaboration, Enterprise Software, File Sharing, Private Cloud, Security, Software",16.5,10,725,0.507555501,0,0,,15,12,7.4,18,10.7,8,143.1,495.2,12,3.6
dyn,,Dyn is a pioneer in managed DNS and in cloud-based infrastructure that connects users with digital content and experiences across internet.,"Cloud Computing, Internet, SaaS, Web Hosting",30,10,10043.1,0.313221205,0,0,,10,23.3,1200,771.4,2700,4700,358.3,213,55.9,11.2
trxsystems,,"TRX Systems is the developer of NEON®, a location system delivering tracking services inside GPS-disabled buildings.","Location Based Services, National Security, Navigation, Security, Software",5.6,10,37.2,0.127659267,0,0,,5,5,4.6,4,4,1.5,3,1.4,1,7.7
growthspark,,"Web Design, Development & Marketing Firm","Blogging Platforms, SEO, Software, Web Design",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
daemoniclabs,,TableNow is a web based online table booking software.,"Internet, Local, Restaurants, Social Media, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
narrable,,Narrable is a storytelling platform for students to share about what they're learning in class and experiencing in life.,"Audio, Photo Sharing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
prognosishealthinformationsystems,,"Prognosis offers enterprise solutions, including EHR, EMR, patient accounting, and general financial systems.","Document Management, Hospitality, Information Services",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
droisys,,"
Droisys is leading innovative company working on technologies like gamification, Artificial Intelligence, app development, etc. ","Artificial Intelligence, Consulting, Gamification, Mobile Apps, NFC, SaaS",21.9,9,151.8,0.217149151,0,0,,9.6,5.5,50,15.7,5.5,43.5,2.4,12.5,7.1,0
socialgrowthtechnologies,,Social Growth Technologies delivers online advertising and virtual currency monetization in the social gaming and e-commerce environments.,"Advertising, Online Portals, Social Network",31,3,8.2,0.557703748,0,0,,1,1.3,5.9,0,0,0,0,0,0,0
innovationandchoice,,Innovation and Choice is an non profit oraganization dedicated to improving the quality of health care through education and service.,Health Care,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
nologymedia,,1.877.NOLOGY.9 (877.665.,"Advertising, Social Media, Social Media Marketing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
replayful,,"Web Apps, Social Games & Awesomeness","Apps, E-Commerce, Internet, MMO Games, Outsourcing, Software, Video Streaming, Web Development",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
plaid,,Plaid provides companies the tools and access needed for the development of a digitally-enabled financial system.,"Financial Services, FinTech, SaaS, Software",6,9,108.3,0.197056158,0,0,,34.6,24.9,3.8,2,3.7,4.4,13.9,14.3,6.7,0
pietzo,,Pietzo is a hybrid electric bicycle company that offers commuting programs which supports the needs of campus and corporate fleets.,"Consulting, Environmental Consulting, Service Industry",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
neahpowersystems,neahpower,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
pingmd,,"PingMD develops a solution that_facilitates the_communication between patients, doctors and colleagues.","Developer Platform, Health Care, Medical",7.9,10,980.9,0.200577352,0,0,,26,12.3,179.6,131.1,30,173,106.1,2.6,317.2,3
grandbankscapital,,"GrandBanks Capital is an early-stage venture capital firm that invests in wireless and mobile technologies, digital media, web-based","FinTech, Media and Entertainment, SaaS",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
nanoviricides,,,,4.6,10,274.8,0.575053128,0,0,,5,10.9,205.8,3,1,1.5,25,5.5,16.1,1
semaconnect,,SemaConnect is a provider of electric vehicle charging stations and software solutions for station owners and electric vehicle drivers.,"Automotive, Electric Vehicle, Hardware",1,10,209.4,0.222505015,0,0,,80,15.5,2,41.1,7,10,32.9,12.5,4,4.4
cumulusnetworks,,"Cumulus Networks, a software company, designs, and sells Linux operating systems for networking hardware.","Cloud Computing, Linux, Web Hosting",15,10,3833.8,0.482622027,0,0,,36,20,16.3,12.2,10,1,1.2,2200,1500,37.1
3dcartshoppingcartsoftware,hearttoheartgifts,3DCart provides an easy-to-use e-commerce solution suite to design any type of online business portals.,"E-Commerce, E-Commerce Platforms, SaaS, Web Design, Web Development",10.7,9,172.3,0.139627093,0,0,,25,12.8,16.6,7.7,22.1,10.2,42.4,17,18.5,0
spansion,,Spansion is a company works on flash memory solutions.,"Embedded Systems, Hardware, Software",1300,10,387738.8,0.40709881,0,0,,5400,29900,456,595,36200,856,11500,232000,70800,31.8
propertyware,,Propertyware offers a suite of customer relationship management (CRM) and e-commerce solutions for landlords and property managers.,"CRM, Property Management, Real Estate",73.3,10,980.9,0.496555315,0,0,,190.1,36.5,10.7,37.5,5,662,15.7,3.4,15,5
fisherinvestments,,"Fisher Investments is an independent, fee-only investment adviser.",Financial Services,300,10,589,0.56257978,0,0,,15,30,18.2,22,12,7.6,10,15.7,20,438.5
borderstylo,,"Border Stylo develops communication platforms, browser add__ns and mobile apps to add a human element to the internet experience.","Internet, Mobile Apps, Software, Web Browsers",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
unmetric,,The only Social Media Intelligence Platform Focused on Brands.,"Analytics, Social Media, Social Media Management",5.8,10,357.5,0.238576361,0,0,,11,6,38,27,150,31.6,65.9,4.7,15.3,8
intellectualventures,,Intellectual Ventures is engaged in the business of invention.,Finance,2000,10,171292.2,0.191067538,0,0,,38800,8800,2300,40500,6700,26400,2000,892.2,40100,4800
automd,,"AutoMD is a web app with a repository of text, photo, and video DIY repair guides that help users diagnose problems with their vehicles.","Automotive, Consumer Software",8.5,9,40.8,0.132148693,0,0,,5.8,2.2,2,5.2,4.4,3.3,5,8.9,4,0
endplay,,"EndPlay provides cloud-based content management, engagement and monetization solutions that help brands better connect with their audiences.","Advertising, Cloud Computing, Content, SaaS",4.3,10,101.3,0.134567503,0,0,,9.5,8.9,21.2,7.5,1,11.5,15,10,15.7,1
americanreadingcompany,americanreading,American Reading Company provides curriculum for students that is designed by teaching professionals.,"E-Commerce, EdTech, Education",69.9,6,122.7,0.2868872,0,0,,1,24.2,12,39.3,45.2,1,0,0,0,0
meteorentertainment,meteor-ent,Meteor Entertainment develops and publishes free-to-play video games.,"Digital Entertainment, Publishing, Software, Video Games",6.2,2,20,0.5,0,0,,10,10,0,0,0,0,0,0,0,0
predilytics,,Predilytics is an advanced healthcare predictive analytic products and services company examining consumer behavior using big data.,"Analytics, Big Data, Health Care",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
toptal,,"Toptal is a global network of top talent in business, design, and technology that enables companies to scale their teams, on demand.","Financial Services, Human Resources, Product Design, Software, Software Engineering",15,8,1280.9,0.598025875,0,0,,256.5,1,5,5.4,13.6,10,956,33.4,0,0
worcesterpolytechnicinstitute,,"WPI is an education services provider, offers research facilities and a community of students and members.","Communities, Education, Higher Education, Robotics",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
skytree,,Skytree is a software company that develops and publishes a machine learning platform for advanced analytics.,"Analytics, Big Data, Machine Learning",8,10,153.7,0.240061142,0,0,,15,4.9,1,37,21.5,1,6.7,59.3,3,4.3
circleup,,"CircleUp is an investment marketplace for innovative, early-stage consumer product and retail businesses.","Finance, Lending, Venture Capital",4.1,10,37.7,0.113157765,0,0,,4.2,3.9,6.5,2,4.1,1.6,5,3,4.4,3
kippt,,"Kippt is a collaborative bookmarking system for professional networks, allowing users to collect and share content.","Information Technology, Social Bookmarking, Social Media",1,10,624.5,0.649235148,0,0,,10,11.5,8,10,26.6,6,45,500,1.5,5.9
consultadoctor,,"Consult A Doctor provides telemedicine services for patients to connect with doctors via phones, emails, and videos.","Health Care, Hospital, Medical",19.2,10,301,0.248169888,0,0,,1,1,16.7,100,100,40,20,2.5,9.1,10.7
antssoftware,,ANTs Software develops high-performance data management architectural products and solutions.,"Architecture, IT Infrastructure, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cloudone,,ClearObject is an IoT systems innovator helping companies to connect their bold ideas to the internet of things.,"Cloud Computing, Internet of Things, SaaS, Software",12,10,6479.1,0.858793947,0,0,,20.7,103.3,5,44.2,63.4,11,179.8,35.9,15.8,6000
plyfe,,"Plyfe is an automated marketing and rich media platform that uses fun mechanics to acquire, engage and influence audiences.","Consumer, Digital Media, Marketing",1,10,598.5,0.30012941,0,0,,11.2,25,3,1,5,58.9,193.7,35,12,253.7
thebaycitizen,baycitizen,The Bay Citizen is a fact-based independent reporter of civic and community issues in the San Francisco Bay Area.,"Internet, Internet of Things, News, Non Profit",3.8,10,13534,0.361074094,0,0,,10,15,10,30,18.1,5800,1400,330.4,420.5,5500
davidcorporation,avidcorp,DAVID Corporation has been providing software and services to commercial and alternative P&C insurance markets for more than 27 years.,"Financial Services, Risk Management, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
naughtydog,,"Naughty Dog, a video game developer that produces games on PlayStation systems, including the Crash Bandicoot and Jak and Daxter franchises.","Gaming, Video Games, Web Development",40,10,29299.5,0.174471083,0,0,,7000,1900,5300,7200,135,621.7,2500,2300,42.8,2300
genesismedia,,Genesis Media is the only platform making advertising decisions based on real-time user attention.,"Internet, Predictive Analytics, Publishing, Video Advertising",7.1,9,137.8,0.19322402,0,0,,18.5,10,7,51,5,15,10.6,10.7,10,0
anonymizer,,"Anonymizer offers a range of online privacy, anonymity, and identity protection solutions.","Search Engine, Security",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
anaplan,,,,248.1,10,1345.1,0.79751984,0,0,,12,30.1,12.9,30,20,8.5,10,7.2,1200,14.4
gnshealthcare,,GNS Healthcare is a big data analytics company focuses on discovering what works in the healthcare industry and for whom.,"Analytics, Big Data, Bioinformatics",15,10,566,0.349482451,0,0,,2.1,8.5,4.5,10,20,120.4,90,6,6.7,297.8
veruta,,Veruta is a banner-based advertising model that focuses on building a brand identity to showcase individual products.,"Advertising, Digital Media, E-Commerce, Internet, Online Portals",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
thuuz,,Thuuz sells a revolutionary Personalized Sports Entertainment platform enabling the Ultimate Sports Guide and Automated Highlight Reels,"Ediscovery, Mobile, Sports",5.8,10,69.9,0.173128995,0,0,,20,4.7,2,8.5,2,15.7,1,7.8,5,3.2
hartventures,,"Hart Ventures invents, builds, markets, and sells sustainable, automated, service-based online businesses.",Western US,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
commuteradvertising,commuterads,Onboard Location-based Audio + Digital Text Scroll Transit Advertising,"Advertising, Digital Media, Marketing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
figure8surgical,,Figure 8 Surgical develops a system that replaces the simple steel wire for primary sternal closure following open heart surgery.,"Health Care, Medical, Pharmaceutical",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
monetsoftware,,Monet Software is a global provider of workforce optimization solutions for small and medium sized contact centers.,"Enterprise Software, Small and Medium Businesses, Software",12.5,10,442.3,0.327372501,0,0,,5,1,43.2,15,14.2,22,41.8,237.3,56,6.8
transoniccombustion,tscombustion,Transonic Combustion is a cleantech company developing fuel injection systems.,"Automotive, Clean Energy, CleanTech",1,10,169.6,0.222818257,0,0,,10,5,13.6,6,16,4.3,55.1,4.2,3.2,52.2
polarispartners,,Polaris Partners __as a 20+ year history of partnering with __ntrepreneurs and innovators improving the way we live and work.,"Big Data, Biotechnology, Health Care, Marketplace, Medical Device, SaaS",78.5,8,26215.4,0.490967699,0,0,,7.4,300,10,12,11400,14400,10,76,0,0
edenparkillumination,edenpark,Eden Park Illuminations is a lighting technology company based in New York City.,"Electrical Distribution, Electronics, Lighting, Manufacturing",19.2,7,114.1,0.219152903,0,0,,7.3,8.4,24.4,40.4,20.2,8.1,5.3,0,0,0
telenav,,,,106.2,9,4633.7,0.546864948,0,0,,875.2,279,19.8,10,2,37.7,60,50,3300,0
thanx,,Effortless customer retention and loyalty.,"Consumer Reviews, CRM, Loyalty Programs, Mobile",1.7,10,54.6,0.198305358,0,0,,4,1.4,5,2,2,20,9.7,5.5,1.2,3.8
theapphouse,,The App House builds completely customized mobile applications for businesses.,"Apps, iOS, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
nextstepliving,,Next Step Living provides home energy evaluations and solutions for individuals and organizations.,"Energy, Energy Efficiency, Home Renovation, Renewable Energy",25,10,83,0.166389897,0,0,,1,3,10,12,3.2,1.3,7.3,20,20,5.2
techranchaustin,,Tech Ranch Austin is the starting place for early stage entrepreneurs who want to launch or grow their tech start-up.,"Automotive, Enterprise Software, Incubators",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
polsense,,Polsense offers businesses and individuals with mobile application development services.,"Internet, iOS, Mobile, Web Development",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
spool,,"Spool enables users to save articles and videos to their computer, tablet and mobile phone for future online or offline access.","Enterprise Software, Mobile, Social Bookmarking, Video",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
booktrack,,Booktrack is an artificial intelligence soundtrack company.,"Artificial Intelligence, EdTech, Education, Software",3.3,10,275.5,0.289440022,0,0,,5.8,16,29,8,9.3,61.7,9,4.9,129.5,2.3
giggle,,Giggle operates as an online multichannel retailer of baby care products.,"E-Commerce, Online Auctions, Retail",5,9,59.4,0.176365224,0,0,,5,5,8,2,20,4.4,2.6,5.4,7,0
esosolutions,,"The ESO Solutions creates electronic patient care reporting, and other software solutions for public and private emergency medical services.","Enterprise Software, Medical, Medical Device",14.1,10,1283.6,0.624828335,0,0,,12,2.5,9,20,1000,15,20.1,10,30,165
pramata,,Pramata helps large B2B enterprises eliminate revenue leakage.,"Analytics, Cloud Computing, CRM, Information Technology, Software",9.3,10,488.1,0.319671908,0,0,,224.2,24.5,15.7,8,13.1,25,16,154.6,2,5
gazillionentertainment,marvelheroes,Gazillion is a privately held developer and publisher of online and mobile games.,"MMO Games, Mobile, Online Games, Virtual Reality",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
