Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
zyomyx,,"Zyomyx develops and commercializes diagnostic platforms, including a point-of-care test for HIV/AIDS.","Biotechnology, Health Diagnostics, Pharmaceutical",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reqwip,,"reQwip is the hyperlocal marketplace that enables individuals and shops to buy and sell cycling, triathlon, and outdoor adventure gear.","E-Commerce, Mobile, Sporting Goods, Sports",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12society,,12Society is a commerce platform that allows brands to distribute physical products via celebrity curation and viral social media marketing.,"E-Commerce, Social Media Marketing, Subscription Service",1.0,6,11965.4,0.64372513,0,0,,750.0,1.0,3.0,11.4,1800.0,9400.0,0.0,0.0,0.0,0.0
telesigncorporation,,TeleSign is the leading provider of single-platform global communications and trusted identity data solutions. ,"Identity Management, Messaging, Mobile, PaaS, Security",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sonicnotify,,Signal360 is a provider of proximity based moments powered by the latest technology across platforms.,"Advertising, Audio, Broadcasting, Content, Events, Local, SaaS, Software",37.1,10,494404.4,0.150870754,0,0,,79600.0,40100.0,58500.0,40500.0,38800.0,4.4,26400.0,87200.0,118500.0,4800.0
khanacademy,,"Khan Academy provides a free world class education for anyone, anywhere.","E-Learning, Education, Internet",25.1,10,1037.6,0.37533757700000003,0,0,,180.0,1.4,140.0,67.5,28.0,11.7,3.0,588.5,16.5,1.0
sunglass,,"Sunglass enables designers to share and collaborate around 3D content in building tomorrow__ products, buildings and cities.","3D Technology, Architecture, Product Design, Software",1.0,3,122.6,0.456574385,0,0,,6.0,54.5,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centup,,Reward your favorite creators and make t,"Blogging Platforms, Crowdsourcing, File Sharing, News, Publishing",1.0,5,10.5,0.215419501,0,0,,2.0,2.5,2.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
buildzoom,,Buildzoom is enabling people to live and work in beautiful spaces by transforming construction into a delightful experience.,"Big Data, Construction, Home Improvement, Home Renovation, Home Services, Marketplace, Smart Building, Smart Home",8.2,9,882.3,0.366987144,0,0,,3.1,10.0,12.2,13.4,1.0,107.2,427.0,6.1,302.3,0.0
stylehaul,,"A global marketing services and media company that connects brands to social creators through content programs, events and media solutions.","Beauty, Brand Marketing, Content Marketing, Digital Marketing, Fashion, Marketing, Social Media Advertising, Social Media Marketing, Video",6.5,10,122.3,0.401437025,0,0,,3.0,5.0,1.0,3.6,1.0,7.9,75.0,4.8,14.0,7.0
edoome,,Edoome offers an online community enabling teachers and students to communicate and collaborate.,"Communities, E-Learning, Education",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sverve,,Sverve is a social media influencer marketing platform.,"Advertising, Advertising Platforms, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosmiccart,,Cosmic is the leading commerce gateway providing retailers with the ability to sell anywhere.,"Digital Media, E-Commerce, Mobile, SaaS",1.6,9,321.3,0.317943784,0,0,,1.6,1.7,3.0,52.2,2.5,6.3,10.0,131.2,112.8,0.0
readysolar,readysolarandled,Ready Solar is a cleantech company providing solar energy systems.,"CleanTech, Energy, Solar",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cask,,Cask provides the first unified integration platform for Hadoop and Apache Spark.,"Analytics, Big Data, Developer APIs, Open Source",17.2,9,356.8,0.1993277,0,0,,21.0,12.6,10.9,70.0,4.0,45.0,6.0,102.0,85.3,0.0
autobike,evolvethebike,AutoBike designs and builds electronically controlled automatic shifting systems for bicycles.,"Automotive, Consumer Goods, Electronics, Hardware",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beyondtrust,,"BeyondTrust provides ISMS, vulnerability management, and assessment and data security solutions.","Cloud Computing, Security, Software",108.1,10,354036.8,0.623473882,0,0,,30.5,74.5,314.6,50.1,15.0,87200.0,278.9,229.1,244.1,265600.0
referralbonus,,ReferralBonus automates the candidate matching process for users from their social network connections and incents them to refer friends.,"Employment, Human Resources, Recruiting",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
launchgram,,LaunchGram is a web platform enabling_users to follow and get updates on products and initiatives that have yet to be released or completed.,"Digital Media, News, Web Apps",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brit,,"Brit + Co is a media company that inspires, educates and entertains real women with a creative spirit.","Digital Media, E-Commerce, Events, Internet, Retail",5.0,10,71419.3,0.993870723,0,0,,20.0,76.0,20.0,77.0,12.0,4.9,1.0,71200.0,4.0,4.4
recoengine,,We recommend technology to consumers on a level that they can identify with. We aim to make technology buying anxiety a thing of the past.,"E-Commerce, Information Technology, Service Industry",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
selfspark,,The global lifehacking events series,"Quantified Self, Wellness",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodsie,,Goodsie provides modern e-commerce software for create online stores for small and medium size retailers without the need for coding.,"E-Commerce, Online Portals, Retail",1.0,10,666.2,0.61365437,0,0,,3.0,3.6,5.0,6.0,11.0,2.4,86.2,19.0,16.1,513.9
uberlabs,gazemetrix,Gazemetrix offers brands insight into when and where their brand was photographed across social media in real time.,"Advertising, Analytics, Machine Learning, Social Media",1.0,9,35.5,0.151485816,0,0,,3.0,2.0,3.9,1.7,1.0,5.5,7.0,8.4,3.0,0.0
cambriangenomics,,"Cambrian Genomics is a biotechnology company which uses a novel, laser based technique to synthesize DNA.","Biotechnology, Genetics, Pharmaceutical",1.0,8,144.4,0.576200305,0,0,,2.0,12.0,3.0,3.0,8.0,3.0,108.4,5.0,0.0,0.0
apisphere,,"Apisphere, a geo-enabled mobility platform, enables organizations to mobilize business processes with continuous location capabilities.","Ad Network, Advertising, Information Technology, Location Based Services, Mobile Apps",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bitium,,"Bitium is a SaaS-based software operating system providing app management, single sign-on and analytics for cloud-based apps.","Cloud Computing, Cyber Security, Identity Management, SaaS, Security, Software",10.0,10,41005.7,0.5844179589999999,0,0,,33.5,74.5,66.3,11.0,220.4,30900.0,2200.0,1100.0,4000.0,2400.0
xlhybrids,,"XL Hybrids develops hybrid electric conversion technology for Class 1 through 3 commercial vans and trucks, improving the fuel economy.","Automotive, Clean Energy, CleanTech, Electronics, Fuel, Information Technology, Software",13.2,10,234.9,0.426741559,0,0,,7.5,150.0,10.0,21.6,9.0,2.0,10.0,5.5,6.3,13.0
kuratur,,"Kuratur provides a content marketer for freelancers, allowing them to assemble a page of of targeted relevant content onto their website.","Blogging Platforms, Publishing, SEO",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curioushat,,Curious Hat develops and distributes educational mobile applications for children on iOS platforms.,"Apps, Education, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medallia,,Medallia provides software-as-a-service customer experience management.,"Customer Service, Enterprise Software, Loyalty Programs, SaaS, Text Analytics",283.8,10,1107.9,0.286795851,0,0,,64.1,10.8,52.0,538.9,59.8,1.3,50.0,200.0,69.0,62.0
soshowise,,Soshowise was a marketplace to get face-to-face advice on various subjects.,"Finance, Financial Services, Marketplace",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
accellion,,Accellion is a privately held software company.,"Cloud Security, Collaboration, Enterprise Software, File Sharing, Private Cloud, Security, Software",16.5,10,725.0,0.507555501,0,0,,15.0,12.0,7.4,18.0,10.7,8.0,143.1,495.2,12.0,3.6
dyn,,Dyn is a pioneer in managed DNS and in cloud-based infrastructure that connects users with digital content and experiences across internet.,"Cloud Computing, Internet, SaaS, Web Hosting",30.0,10,10043.1,0.313221205,0,0,,10.0,23.3,1200.0,771.4,2700.0,4700.0,358.3,213.0,55.9,11.2
trxsystems,,"TRX Systems is the developer of NEON®, a location system delivering tracking services inside GPS-disabled buildings.","Location Based Services, National Security, Navigation, Security, Software",5.6,10,37.2,0.127659267,0,0,,5.0,5.0,4.6,4.0,4.0,1.5,3.0,1.4,1.0,7.7
growthspark,,"Web Design, Development & Marketing Firm","Blogging Platforms, SEO, Software, Web Design",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daemoniclabs,,TableNow is a web based online table booking software.,"Internet, Local, Restaurants, Social Media, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
narrable,,Narrable is a storytelling platform for students to share about what they're learning in class and experiencing in life.,"Audio, Photo Sharing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prognosishealthinformationsystems,,"Prognosis offers enterprise solutions, including EHR, EMR, patient accounting, and general financial systems.","Document Management, Hospitality, Information Services",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
droisys,,"
Droisys is leading innovative company working on technologies like gamification, Artificial Intelligence, app development, etc. ","Artificial Intelligence, Consulting, Gamification, Mobile Apps, NFC, SaaS",21.9,9,151.8,0.217149151,0,0,,9.6,5.5,50.0,15.7,5.5,43.5,2.4,12.5,7.1,0.0
socialgrowthtechnologies,,Social Growth Technologies delivers online advertising and virtual currency monetization in the social gaming and e-commerce environments.,"Advertising, Online Portals, Social Network",31.0,3,8.2,0.557703748,0,0,,1.0,1.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innovationandchoice,,Innovation and Choice is an non profit oraganization dedicated to improving the quality of health care through education and service.,Health Care,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nologymedia,,1.877.NOLOGY.9 (877.665.,"Advertising, Social Media, Social Media Marketing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replayful,,"Web Apps, Social Games & Awesomeness","Apps, E-Commerce, Internet, MMO Games, Outsourcing, Software, Video Streaming, Web Development",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaid,,Plaid provides companies the tools and access needed for the development of a digitally-enabled financial system.,"Financial Services, FinTech, SaaS, Software",6.0,9,108.3,0.197056158,0,0,,34.6,24.9,3.8,2.0,3.7,4.4,13.9,14.3,6.7,0.0
pietzo,,Pietzo is a hybrid electric bicycle company that offers commuting programs which supports the needs of campus and corporate fleets.,"Consulting, Environmental Consulting, Service Industry",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neahpowersystems,neahpower,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pingmd,,"PingMD develops a solution that_facilitates the_communication between patients, doctors and colleagues.","Developer Platform, Health Care, Medical",7.9,10,980.9,0.200577352,0,0,,26.0,12.3,179.6,131.1,30.0,173.0,106.1,2.6,317.2,3.0
grandbankscapital,,"GrandBanks Capital is an early-stage venture capital firm that invests in wireless and mobile technologies, digital media, web-based","FinTech, Media and Entertainment, SaaS",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nanoviricides,NanoViricides is a nano-biopharmaceutical company that develops therapeutics for patients suffering from life-threatening viral infections.,"Biopharma, Biotechnology, Medical",,4.6,10,274.8,0.575053128,0,0,,5.0,10.9,205.8,3.0,1.0,1.5,25.0,5.5,16.1,1.0
semaconnect,,SemaConnect is a provider of electric vehicle charging stations and software solutions for station owners and electric vehicle drivers.,"Automotive, Electric Vehicle, Hardware",1.0,10,209.4,0.222505015,0,0,,80.0,15.5,2.0,41.1,7.0,10.0,32.9,12.5,4.0,4.4
cumulusnetworks,,"Cumulus Networks, a software company, designs, and sells Linux operating systems for networking hardware.","Cloud Computing, Linux, Web Hosting",15.0,10,3833.8,0.482622027,0,0,,36.0,20.0,16.3,12.2,10.0,1.0,1.2,2200.0,1500.0,37.1
3dcartshoppingcartsoftware,hearttoheartgifts,3DCart provides an easy-to-use e-commerce solution suite to design any type of online business portals.,"E-Commerce, E-Commerce Platforms, SaaS, Web Design, Web Development",10.7,9,172.3,0.139627093,0,0,,25.0,12.8,16.6,7.7,22.1,10.2,42.4,17.0,18.5,0.0
spansion,,Spansion is a company works on flash memory solutions.,"Embedded Systems, Hardware, Software",1300.0,10,387738.8,0.40709881,0,0,,5400.0,29900.0,456.0,595.0,36200.0,856.0,11500.0,232000.0,70800.0,31.8
propertyware,,Propertyware offers a suite of customer relationship management (CRM) and e-commerce solutions for landlords and property managers.,"CRM, Property Management, Real Estate",73.3,10,980.9,0.496555315,0,0,,190.1,36.5,10.7,37.5,5.0,662.0,15.7,3.4,15.0,5.0
fisherinvestments,,"Fisher Investments is an independent, fee-only investment adviser.",Financial Services,300.0,10,589.0,0.56257978,0,0,,15.0,30.0,18.2,22.0,12.0,7.6,10.0,15.7,20.0,438.5
borderstylo,,"Border Stylo develops communication platforms, browser add__ns and mobile apps to add a human element to the internet experience.","Internet, Mobile Apps, Software, Web Browsers",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unmetric,,The only Social Media Intelligence Platform Focused on Brands.,"Analytics, Social Media, Social Media Management",5.8,10,357.5,0.23857636100000001,0,0,,11.0,6.0,38.0,27.0,150.0,31.6,65.9,4.7,15.3,8.0
intellectualventures,,Intellectual Ventures is engaged in the business of invention.,Finance,2000.0,10,171292.2,0.191067538,0,0,,38800.0,8800.0,2300.0,40500.0,6700.0,26400.0,2000.0,892.2,40100.0,4800.0
automd,,"AutoMD is a web app with a repository of text, photo, and video DIY repair guides that help users diagnose problems with their vehicles.","Automotive, Consumer Software",8.5,9,40.8,0.132148693,0,0,,5.8,2.2,2.0,5.2,4.4,3.3,5.0,8.9,4.0,0.0
endplay,,"EndPlay provides cloud-based content management, engagement and monetization solutions that help brands better connect with their audiences.","Advertising, Cloud Computing, Content, SaaS",4.3,10,101.3,0.134567503,0,0,,9.5,8.9,21.2,7.5,1.0,11.5,15.0,10.0,15.7,1.0
americanreadingcompany,americanreading,American Reading Company provides curriculum for students that is designed by teaching professionals.,"E-Commerce, EdTech, Education",69.9,6,122.7,0.2868872,0,0,,1.0,24.2,12.0,39.3,45.2,1.0,0.0,0.0,0.0,0.0
meteorentertainment,meteor-ent,Meteor Entertainment develops and publishes free-to-play video games.,"Digital Entertainment, Publishing, Software, Video Games",6.2,2,20.0,0.5,0,0,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
predilytics,,Predilytics is an advanced healthcare predictive analytic products and services company examining consumer behavior using big data.,"Analytics, Big Data, Health Care",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toptal,,"Toptal is a global network of top talent in business, design, and technology that enables companies to scale their teams, on demand.","Financial Services, Human Resources, Product Design, Software, Software Engineering",15.0,8,1280.9,0.598025875,0,0,,256.5,1.0,5.0,5.4,13.6,10.0,956.0,33.4,0.0,0.0
worcesterpolytechnicinstitute,,"WPI is an education services provider, offers research facilities and a community of students and members.","Communities, Education, Higher Education, Robotics",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skytree,,Skytree is a software company that develops and publishes a machine learning platform for advanced analytics.,"Analytics, Big Data, Machine Learning",8.0,10,153.7,0.240061142,0,0,,15.0,4.9,1.0,37.0,21.5,1.0,6.7,59.3,3.0,4.3
circleup,,"CircleUp is an investment marketplace for innovative, early-stage consumer product and retail businesses.","Finance, Lending, Venture Capital",4.1,10,37.7,0.113157765,0,0,,4.2,3.9,6.5,2.0,4.1,1.6,5.0,3.0,4.4,3.0
kippt,,"Kippt is a collaborative bookmarking system for professional networks, allowing users to collect and share content.","Information Technology, Social Bookmarking, Social Media",1.0,10,624.5,0.6492351479999999,0,0,,10.0,11.5,8.0,10.0,26.6,6.0,45.0,500.0,1.5,5.9
consultadoctor,,"Consult A Doctor provides telemedicine services for patients to connect with doctors via phones, emails, and videos.","Health Care, Hospital, Medical",19.2,10,301.0,0.248169888,0,0,,1.0,1.0,16.7,100.0,100.0,40.0,20.0,2.5,9.1,10.7
antssoftware,,ANTs Software develops high-performance data management architectural products and solutions.,"Architecture, IT Infrastructure, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudone,,ClearObject is an IoT systems innovator helping companies to connect their bold ideas to the internet of things.,"Cloud Computing, Internet of Things, SaaS, Software",12.0,10,6479.1,0.858793947,0,0,,20.7,103.3,5.0,44.2,63.4,11.0,179.8,35.9,15.8,6000.0
plyfe,,"Plyfe is an automated marketing and rich media platform that uses fun mechanics to acquire, engage and influence audiences.","Consumer, Digital Media, Marketing",1.0,10,598.5,0.30012941,0,0,,11.2,25.0,3.0,1.0,5.0,58.9,193.7,35.0,12.0,253.7
thebaycitizen,baycitizen,The Bay Citizen is a fact-based independent reporter of civic and community issues in the San Francisco Bay Area.,"Internet, Internet of Things, News, Non Profit",3.8,10,13534.0,0.361074094,0,0,,10.0,15.0,10.0,30.0,18.1,5800.0,1400.0,330.4,420.5,5500.0
davidcorporation,avidcorp,DAVID Corporation has been providing software and services to commercial and alternative P&C insurance markets for more than 27 years.,"Financial Services, Risk Management, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naughtydog,,"Naughty Dog, a video game developer that produces games on PlayStation systems, including the Crash Bandicoot and Jak and Daxter franchises.","Gaming, Video Games, Web Development",40.0,10,29299.5,0.174471083,0,0,,7000.0,1900.0,5300.0,7200.0,135.0,621.7,2500.0,2300.0,42.8,2300.0
genesismedia,,Genesis Media is the only platform making advertising decisions based on real-time user attention.,"Internet, Predictive Analytics, Publishing, Video Advertising",7.1,9,137.8,0.19322402,0,0,,18.5,10.0,7.0,51.0,5.0,15.0,10.6,10.7,10.0,0.0
anonymizer,,"Anonymizer offers a range of online privacy, anonymity, and identity protection solutions.","Search Engine, Security",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anaplan,Anaplan provides a connected planning platform that helps businesses make better-informed plans and decisions faster.,"Enterprise Software, Information Technology, Sales",,248.1,10,1345.1,0.79751984,0,0,,12.0,30.1,12.9,30.0,20.0,8.5,10.0,7.2,1200.0,14.4
gnshealthcare,,GNS Healthcare is a big data analytics company focuses on discovering what works in the healthcare industry and for whom.,"Analytics, Big Data, Bioinformatics",15.0,10,566.0,0.349482451,0,0,,2.1,8.5,4.5,10.0,20.0,120.4,90.0,6.0,6.7,297.8
veruta,,Veruta is a banner-based advertising model that focuses on building a brand identity to showcase individual products.,"Advertising, Digital Media, E-Commerce, Internet, Online Portals",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thuuz,,Thuuz sells a revolutionary Personalized Sports Entertainment platform enabling the Ultimate Sports Guide and Automated Highlight Reels,"Ediscovery, Mobile, Sports",5.8,10,69.9,0.173128995,0,0,,20.0,4.7,2.0,8.5,2.0,15.7,1.0,7.8,5.0,3.2
hartventures,,"Hart Ventures invents, builds, markets, and sells sustainable, automated, service-based online businesses.",Western US,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commuteradvertising,commuterads,Onboard Location-based Audio + Digital Text Scroll Transit Advertising,"Advertising, Digital Media, Marketing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
figure8surgical,,Figure 8 Surgical develops a system that replaces the simple steel wire for primary sternal closure following open heart surgery.,"Health Care, Medical, Pharmaceutical",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monetsoftware,,Monet Software is a global provider of workforce optimization solutions for small and medium sized contact centers.,"Enterprise Software, Small and Medium Businesses, Software",12.5,10,442.3,0.32737250100000004,0,0,,5.0,1.0,43.2,15.0,14.2,22.0,41.8,237.3,56.0,6.8
transoniccombustion,tscombustion,Transonic Combustion is a cleantech company developing fuel injection systems.,"Automotive, Clean Energy, CleanTech",1.0,10,169.6,0.222818257,0,0,,10.0,5.0,13.6,6.0,16.0,4.3,55.1,4.2,3.2,52.2
polarispartners,,Polaris Partners __as a 20+ year history of partnering with __ntrepreneurs and innovators improving the way we live and work.,"Big Data, Biotechnology, Health Care, Marketplace, Medical Device, SaaS",78.5,8,26215.4,0.490967699,0,0,,7.4,300.0,10.0,12.0,11400.0,14400.0,10.0,76.0,0.0,0.0
edenparkillumination,edenpark,Eden Park Illuminations is a lighting technology company based in New York City.,"Electrical Distribution, Electronics, Lighting, Manufacturing",19.2,7,114.1,0.219152903,0,0,,7.3,8.4,24.4,40.4,20.2,8.1,5.3,0.0,0.0,0.0
telenav,"Telenav is a leading provider of connected car and location-based services, focused on transforming life on the go.","Advertising, Advertising Platforms, Automotive, GPS, Local, Location Based Services, Mapping Services, Mobile, Mobile Advertising, Mobile Apps, Navigation, Search Engine, Wireless",,106.2,9,4633.7,0.546864948,0,0,,875.2,279.0,19.8,10.0,2.0,37.7,60.0,50.0,3300.0,0.0
thanx,,Effortless customer retention and loyalty.,"Consumer Reviews, CRM, Loyalty Programs, Mobile",1.7,10,54.6,0.19830535800000001,0,0,,4.0,1.4,5.0,2.0,2.0,20.0,9.7,5.5,1.2,3.8
theapphouse,,The App House builds completely customized mobile applications for businesses.,"Apps, iOS, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nextstepliving,,Next Step Living provides home energy evaluations and solutions for individuals and organizations.,"Energy, Energy Efficiency, Home Renovation, Renewable Energy",25.0,10,83.0,0.16638989699999998,0,0,,1.0,3.0,10.0,12.0,3.2,1.3,7.3,20.0,20.0,5.2
techranchaustin,,Tech Ranch Austin is the starting place for early stage entrepreneurs who want to launch or grow their tech start-up.,"Automotive, Enterprise Software, Incubators",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polsense,,Polsense offers businesses and individuals with mobile application development services.,"Internet, iOS, Mobile, Web Development",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spool,,"Spool enables users to save articles and videos to their computer, tablet and mobile phone for future online or offline access.","Enterprise Software, Mobile, Social Bookmarking, Video",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
booktrack,,Booktrack is an artificial intelligence soundtrack company.,"Artificial Intelligence, EdTech, Education, Software",3.3,10,275.5,0.289440022,0,0,,5.8,16.0,29.0,8.0,9.3,61.7,9.0,4.9,129.5,2.3
giggle,,Giggle operates as an online multichannel retailer of baby care products.,"E-Commerce, Online Auctions, Retail",5.0,9,59.4,0.176365224,0,0,,5.0,5.0,8.0,2.0,20.0,4.4,2.6,5.4,7.0,0.0
esosolutions,,"The ESO Solutions creates electronic patient care reporting, and other software solutions for public and private emergency medical services.","Enterprise Software, Medical, Medical Device",14.1,10,1283.6,0.624828335,0,0,,12.0,2.5,9.0,20.0,1000.0,15.0,20.1,10.0,30.0,165.0
pramata,,Pramata helps large B2B enterprises eliminate revenue leakage.,"Analytics, Cloud Computing, CRM, Information Technology, Software",9.3,10,488.1,0.319671908,0,0,,224.2,24.5,15.7,8.0,13.1,25.0,16.0,154.6,2.0,5.0
gazillionentertainment,marvelheroes,Gazillion is a privately held developer and publisher of online and mobile games.,"MMO Games, Mobile, Online Games, Virtual Reality",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gravityventures,,Gravity Ventures is a member managed seed capital fund investing in early stage technology and tech-enabled businesses.,"Great Lakes, Midwestern US",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fabricly,,"Fabricly is an online marketplace enabling designers to submit designs, and customers to pick and buy from apparel collections.","E-Commerce, Fashion, Marketplace",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winstonpharmaceuticals,winstonlabs,Winston Pharmaceuticals is engaged in the development of pain management products.,"Biotechnology, Pharmaceutical, Therapeutics",1.4,9,178678.8,0.25620608699999997,0,0,,2.0,1200.0,80.7,53400.0,6.3,89.8,30600.0,51000.0,42300.0,0.0
spotdock,,Spotdock is a social media aggregator that allows users to view content from social media platforms in one unified place.,"Content, Social, Social Media",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truckingoffice,,Built to help real truckers succeed! IFTA | Dispatches | Invoicing | Expenses | Reports,"Real Estate, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surgeaccelerator,,"SURGE, a seed fund and mentor-driven accelerator, invests in and enables entrepreneurs to solve the world's energy problems.","Energy, Energy Efficiency, Oil and Gas",5.7,10,97.7,0.167654414,0,0,,4.4,30.2,15.8,6.9,10.1,10.0,5.0,11.7,2.6,1.0
azimadli,,Azima DLI manufactures software and instrumentation for machine condition monitoring and assessment.,Software,16.9,9,36248.2,0.9918426090000001,0,0,,22.1,24.9,1.0,7.5,13.7,32.0,35.0,12.0,36100.0,0.0
fobo,,FOBO is a mobile app enabling users to sell goods using their mobile phones.,"Hardware, Local, Mobile, Software",4.4,8,72.2,0.442004742,0,0,,2.0,4.4,3.5,3.0,3.0,46.8,7.5,2.0,0.0,0.0
catalystsecure,,Catalyst Repository Systems provides litigation support software and hosted document repositories.,"Ediscovery, Legal, Service Industry",23.8,9,602.9,0.297790045,0,0,,16.4,280.0,156.0,53.9,1.7,25.8,30.0,19.8,19.3,0.0
netelement,,,,62.8,10,17513.4,0.7911318079999999,0,0,,12.0,10.0,1500.0,8.5,20.0,49.2,14.0,15500.0,10.0,389.7
eroi,emailroi,"eROI is a digital marketing agency offering online strategy development, and website, blog, social media, and email marketing solutions.","Advertising, Digital Marketing, Social Media",1.0,8,109.9,0.221323711,0,0,,38.0,4.7,2.9,6.0,20.0,25.6,2.7,10.0,0.0,0.0
resumesponge,,ResumeSponge facilitates a social career platform that provides job seekers with opportunities to connect with business professionals.,"Career Planning, Employment, Human Resources, Recruiting",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nanolumens,,"NanoLumens is engaged in the research, product development, marketing and sales of LED display solutions.","Digital Signage, Electronics, Hardware, Manufacturing, Software",28.9,10,388710.0,0.41487749999999995,0,0,,15.0,2.0,60000.0,3.0,3400.0,232000.0,90.0,69500.0,3500.0,20200.0
videoreadr,,Video SEO using text transcripts,"Search Engine, SEO, Video",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
